ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2452508,51643,3495,167365,568104,2090,54029,22,94,240040,89,16.72,20.56,9.04,104.59,804.56,1488.08,1829.84,0.0,104.59,699.97,699.97,-788.11
2452508,51643,25026,167365,568104,2090,54029,22,161,240040,90,83.92,129.23,81.41,0.0,7326.9,7552.8,11630.7,0.0,0.0,7326.9,7326.9,-225.9
2452170,29064,15627,200879,173752,3578,89451,22,103,240041,37,30.51,36.61,24.52,0.0,907.24,1128.87,1354.57,81.65,0.0,907.24,988.89,-221.63
2452170,29064,35633,200879,173752,3578,89451,22,96,240041,49,14.32,18.04,15.87,0.0,777.63,701.68,883.96,23.32,0.0,777.63,800.95,75.95
2452170,29064,36317,200879,173752,3578,89451,22,196,240041,54,70.73,82.04,12.3,0.0,664.2,3819.42,4430.16,33.21,0.0,664.2,697.41,-3155.22
2452170,29064,38789,200879,173752,3578,89451,22,293,240041,54,18.7,24.31,6.32,0.0,341.28,1009.8,1312.74,10.23,0.0,341.28,351.51,-668.52
2452170,29064,5631,200879,173752,3578,89451,22,36,240041,40,29.35,46.37,20.4,0.0,816.0,1174.0,1854.8,48.96,0.0,816.0,864.96,-358.0
,,41641,,173752,3578,,,217,240041,80,80.16,,2.66,0.0,,,10644.8,,0.0,212.8,219.18,
2452170,29064,43377,200879,173752,3578,89451,22,122,240041,26,91.58,179.49,82.56,0.0,2146.56,2381.08,4666.74,42.93,0.0,2146.56,2189.49,-234.52
2452170,29064,24417,200879,173752,3578,89451,22,360,240041,75,44.01,78.77,2.36,0.0,177.0,3300.75,5907.75,3.54,0.0,177.0,180.54,-3123.75
2452059,42442,49265,196696,894274,6252,32630,49,12,240042,97,79.37,104.76,65.99,0.0,6401.03,7698.89,10161.72,64.01,0.0,6401.03,6465.04,-1297.86
2452059,42442,5761,196696,894274,6252,32630,49,49,240042,6,83.92,147.69,75.32,0.0,451.92,503.52,886.14,22.59,0.0,451.92,474.51,-51.6
2452059,42442,50871,196696,894274,6252,32630,49,32,240042,77,37.98,58.48,33.91,0.0,2611.07,2924.46,4502.96,182.77,0.0,2611.07,2793.84,-313.39
2452059,42442,30949,196696,894274,6252,32630,49,37,240042,99,6.81,13.07,11.89,0.0,1177.11,674.19,1293.93,23.54,0.0,1177.11,1200.65,502.92
,,8843,196696,894274,,32630,49,315,240042,8,9.94,,,,,79.52,94.56,,,,20.83,
2452059,42442,44695,196696,894274,6252,32630,49,96,240042,81,10.52,10.94,7.65,0.0,619.65,852.12,886.14,6.19,0.0,619.65,625.84,-232.47
2452059,42442,16289,196696,894274,6252,32630,49,9,240042,96,45.82,54.52,43.61,0.0,4186.56,4398.72,5233.92,0.0,0.0,4186.56,4186.56,-212.16
2452059,42442,46771,196696,894274,6252,32630,49,367,240042,71,40.03,63.64,28.63,0.0,2032.73,2842.13,4518.44,81.3,0.0,2032.73,2114.03,-809.4
2452059,42442,1709,196696,894274,6252,32630,49,319,240042,88,29.34,48.41,23.23,1022.12,2044.24,2581.92,4260.08,20.44,1022.12,1022.12,1042.56,-1559.8
2452059,42442,47311,196696,894274,6252,32630,49,265,240042,86,46.31,73.63,15.46,0.0,1329.56,3982.66,6332.18,93.06,0.0,1329.56,1422.62,-2653.1
2452059,42442,10241,196696,894274,6252,32630,49,179,240042,67,76.41,115.37,53.07,0.0,3555.69,5119.47,7729.79,106.67,0.0,3555.69,3662.36,-1563.78
2452059,42442,12043,196696,894274,6252,32630,49,54,240042,87,23.91,41.6,25.37,0.0,2207.19,2080.17,3619.2,110.35,0.0,2207.19,2317.54,127.02
2452059,42442,47961,196696,894274,6252,32630,49,291,240042,46,15.08,25.93,11.92,0.0,548.32,693.68,1192.78,32.89,0.0,548.32,581.21,-145.36
2452059,42442,47877,196696,894274,6252,32630,49,204,240042,35,60.01,85.81,52.34,0.0,1831.9,2100.35,3003.35,54.95,0.0,1831.9,1886.85,-268.45
2452059,42442,21413,196696,894274,6252,32630,49,162,240042,26,39.26,42.4,11.02,0.0,286.52,1020.76,1102.4,8.59,0.0,286.52,295.11,-734.24
2451539,32596,51037,56586,443608,6383,32405,14,72,240043,15,2.85,4.38,1.05,0.0,15.75,42.75,65.7,1.1,0.0,15.75,16.85,-27.0
2451539,32596,30530,56586,,6383,,,187,240043,,,44.04,27.3,,2402.4,,3875.52,136.45,,,1842.16,-1322.37
2451539,32596,51151,56586,443608,6383,32405,14,94,240043,62,17.82,20.67,7.85,374.75,486.7,1104.84,1281.54,10.07,374.75,111.95,122.02,-992.89
2451539,32596,22382,56586,443608,6383,32405,14,194,240043,47,95.54,122.29,3.66,0.0,172.02,4490.38,5747.63,13.76,0.0,172.02,185.78,-4318.36
2451539,32596,27412,56586,443608,6383,32405,14,233,240043,71,54.79,107.38,80.53,0.0,5717.63,3890.09,7623.98,57.17,0.0,5717.63,5774.8,1827.54
2451539,32596,24112,56586,443608,6383,32405,14,69,240043,33,24.89,46.54,46.07,0.0,1520.31,821.37,1535.82,91.21,0.0,1520.31,1611.52,698.94
2451539,32596,24058,56586,443608,6383,32405,14,269,240043,4,30.76,37.52,27.01,0.0,108.04,123.04,150.08,4.32,0.0,108.04,112.36,-15.0
2451539,,30307,56586,,6383,32405,14,168,240043,,,117.62,,,1681.9,,2587.64,,,,,
2451539,32596,17026,56586,443608,6383,32405,14,61,240043,75,15.33,23.6,4.72,0.0,354.0,1149.75,1770.0,14.16,0.0,354.0,368.16,-795.75
2451539,,7808,,,,32405,,64,240043,80,99.65,160.43,57.75,,4620.0,,12834.4,277.2,,,,
2451539,32596,4508,56586,443608,6383,32405,14,384,240043,98,67.5,87.75,21.93,0.0,2149.14,6615.0,8599.5,42.98,0.0,2149.14,2192.12,-4465.86
2451889,64472,23786,162074,351104,3487,43117,46,261,240044,24,72.57,110.3,109.19,0.0,2620.56,1741.68,2647.2,0.0,0.0,2620.56,2620.56,878.88
2451889,64472,1435,162074,351104,3487,43117,46,295,240044,12,26.29,34.96,32.51,0.0,390.12,315.48,419.52,11.7,0.0,390.12,401.82,74.64
2451889,64472,36890,162074,351104,3487,43117,46,297,240044,49,86.31,113.92,33.03,0.0,1618.47,4229.19,5582.08,48.55,0.0,1618.47,1667.02,-2610.72
2451889,64472,35084,162074,351104,3487,43117,46,46,240044,88,75.56,133.74,125.71,0.0,11062.48,6649.28,11769.12,774.37,0.0,11062.48,11836.85,4413.2
2451889,64472,36506,162074,351104,3487,43117,46,122,240044,85,4.71,5.27,1.1,0.0,93.5,400.35,447.95,5.61,0.0,93.5,99.11,-306.85
2451889,64472,29396,162074,351104,3487,43117,46,266,240044,41,32.52,62.43,56.18,0.0,2303.38,1333.32,2559.63,92.13,0.0,2303.38,2395.51,970.06
2451889,64472,30494,162074,351104,3487,43117,46,348,240044,55,56.12,74.63,73.13,0.0,4022.15,3086.6,4104.65,241.32,0.0,4022.15,4263.47,935.55
2451889,64472,52231,162074,351104,3487,43117,46,10,240044,29,39.56,42.32,21.58,0.0,625.82,1147.24,1227.28,43.8,0.0,625.82,669.62,-521.42
2451889,64472,19285,162074,351104,3487,43117,46,200,240044,65,2.0,2.7,2.56,0.0,166.4,130.0,175.5,4.99,0.0,166.4,171.39,36.4
2451889,64472,20401,162074,351104,3487,43117,46,326,240044,36,73.48,85.23,28.12,0.0,1012.32,2645.28,3068.28,50.61,0.0,1012.32,1062.93,-1632.96
2451889,64472,3407,162074,351104,3487,43117,46,41,240044,52,33.55,64.75,3.23,0.0,167.96,1744.6,3367.0,5.03,0.0,167.96,172.99,-1576.64
2451889,64472,36251,162074,351104,3487,43117,46,328,240044,62,59.95,84.52,5.91,0.0,366.42,3716.9,5240.24,7.32,0.0,366.42,373.74,-3350.48
2451889,64472,23683,162074,351104,3487,43117,46,276,240044,32,18.59,33.64,25.23,0.0,807.36,594.88,1076.48,56.51,0.0,807.36,863.87,212.48
2451889,64472,37669,162074,351104,3487,43117,46,255,240044,92,9.1,9.46,2.27,0.0,208.84,837.2,870.32,14.61,0.0,208.84,223.45,-628.36
2451889,64472,45157,162074,351104,3487,43117,46,362,240044,77,34.16,49.19,40.82,0.0,3143.14,2630.32,3787.63,0.0,0.0,3143.14,3143.14,512.82
2452636,61715,49861,47300,1561133,2766,1999,44,3,240045,8,89.67,129.12,7.74,0.0,61.92,717.36,1032.96,1.85,0.0,61.92,63.77,-655.44
2452636,61715,46609,47300,1561133,2766,1999,44,240,240045,75,73.28,111.38,95.78,0.0,7183.5,5496.0,8353.5,574.68,0.0,7183.5,7758.18,1687.5
2452636,61715,24457,47300,1561133,2766,1999,44,218,240045,83,99.74,166.56,8.32,0.0,690.56,8278.42,13824.48,34.52,0.0,690.56,725.08,-7587.86
2452636,61715,29517,47300,1561133,2766,1999,44,359,240045,83,32.46,53.55,29.98,0.0,2488.34,2694.18,4444.65,49.76,0.0,2488.34,2538.1,-205.84
2452636,61715,30003,47300,1561133,2766,1999,44,130,240045,11,48.98,80.32,38.55,173.86,424.05,538.78,883.52,15.01,173.86,250.19,265.2,-288.59
2452636,61715,43321,47300,1561133,2766,1999,44,287,240045,94,18.62,25.32,21.52,728.23,2022.88,1750.28,2380.08,116.51,728.23,1294.65,1411.16,-455.63
2452636,61715,12264,47300,1561133,2766,1999,44,37,240045,39,12.9,17.02,11.4,0.0,444.6,503.1,663.78,22.23,0.0,444.6,466.83,-58.5
2452636,61715,16219,47300,1561133,2766,1999,44,13,240045,74,24.93,41.13,32.08,830.87,2373.92,1844.82,3043.62,30.86,830.87,1543.05,1573.91,-301.77
2452636,61715,11167,47300,1561133,2766,1999,44,336,240045,58,95.61,145.32,18.89,0.0,1095.62,5545.38,8428.56,10.95,0.0,1095.62,1106.57,-4449.76
2452636,61715,10455,47300,1561133,2766,1999,44,271,240045,97,25.11,28.12,5.06,0.0,490.82,2435.67,2727.64,44.17,0.0,490.82,534.99,-1944.85
2452636,61715,42379,47300,1561133,2766,1999,44,319,240045,35,25.07,42.11,20.21,0.0,707.35,877.45,1473.85,56.58,0.0,707.35,763.93,-170.1
2452636,61715,1032,47300,1561133,2766,1999,44,273,240045,74,73.96,74.69,71.7,0.0,5305.8,5473.04,5527.06,106.11,0.0,5305.8,5411.91,-167.24
2452636,61715,50142,47300,1561133,2766,1999,44,303,240045,58,62.98,83.13,25.77,0.0,1494.66,3652.84,4821.54,119.57,0.0,1494.66,1614.23,-2158.18
2452636,61715,4471,47300,1561133,2766,1999,44,267,240045,94,71.82,132.14,85.89,0.0,8073.66,6751.08,12421.16,0.0,0.0,8073.66,8073.66,1322.58
2452498,67970,31020,174541,192070,1046,56775,49,18,240046,94,68.16,77.02,43.9,0.0,4126.6,6407.04,7239.88,0.0,0.0,4126.6,4126.6,-2280.44
2452498,67970,6939,174541,192070,1046,56775,49,267,240046,7,41.0,67.24,8.06,0.0,56.42,287.0,470.68,0.56,0.0,56.42,56.98,-230.58
2452498,67970,4503,174541,192070,1046,56775,49,251,240046,11,78.8,107.95,93.91,0.0,1033.01,866.8,1187.45,20.66,0.0,1033.01,1053.67,166.21
,67970,48564,,,1046,,49,344,240046,,,,,0.0,,,6316.56,,0.0,,,-965.96
2452498,67970,23322,174541,192070,1046,56775,49,45,240046,11,45.23,86.84,8.68,62.06,95.48,497.53,955.24,1.0,62.06,33.42,34.42,-464.11
2452498,67970,30810,174541,192070,1046,56775,49,278,240046,5,79.15,98.14,47.1,0.0,235.5,395.75,490.7,14.13,0.0,235.5,249.63,-160.25
2452498,67970,24759,174541,192070,1046,56775,49,71,240046,76,1.89,1.94,0.56,0.0,42.56,143.64,147.44,2.12,0.0,42.56,44.68,-101.08
2452498,67970,3007,174541,192070,1046,56775,49,94,240046,93,69.41,72.88,57.57,0.0,5354.01,6455.13,6777.84,0.0,0.0,5354.01,5354.01,-1101.12
2452498,67970,36259,174541,192070,1046,56775,49,381,240046,71,53.71,75.73,13.63,154.83,967.73,3813.41,5376.83,32.51,154.83,812.9,845.41,-3000.51
2452498,67970,35109,174541,192070,1046,56775,49,197,240046,1,45.94,82.23,0.0,0.0,0.0,45.94,82.23,0.0,0.0,0.0,0.0,-45.94
2452498,67970,9595,174541,192070,1046,56775,49,339,240046,37,97.55,144.37,67.85,1456.06,2510.45,3609.35,5341.69,84.35,1456.06,1054.39,1138.74,-2554.96
2451972,34240,26039,241022,1523986,3750,41514,4,244,240047,64,22.82,40.16,12.44,0.0,796.16,1460.48,2570.24,7.96,0.0,796.16,804.12,-664.32
2451972,34240,47205,241022,1523986,3750,41514,4,124,240047,89,69.08,94.63,22.71,929.74,2021.19,6148.12,8422.07,43.65,929.74,1091.45,1135.1,-5056.67
2451972,34240,24069,241022,1523986,3750,41514,4,139,240047,40,90.11,129.75,44.11,247.01,1764.4,3604.4,5190.0,45.52,247.01,1517.39,1562.91,-2087.01
2451972,34240,31691,241022,1523986,3750,41514,4,120,240047,55,20.86,36.08,24.89,0.0,1368.95,1147.3,1984.4,82.13,0.0,1368.95,1451.08,221.65
2451972,34240,53303,241022,1523986,3750,41514,4,190,240047,9,1.46,1.92,1.24,4.01,11.16,13.14,17.28,0.14,4.01,7.15,7.29,-5.99
2451972,34240,42643,241022,1523986,3750,41514,4,233,240047,5,1.12,1.41,0.93,0.0,4.65,5.6,7.05,0.37,0.0,4.65,5.02,-0.95
,34240,19095,,,,,4,,240047,76,,102.53,,0.0,,4167.08,7792.28,365.43,0.0,,,
2451972,34240,53921,241022,1523986,3750,41514,4,17,240047,71,76.65,88.91,69.34,0.0,4923.14,5442.15,6312.61,246.15,0.0,4923.14,5169.29,-519.01
,,20372,,786361,,7213,,,240048,,38.55,43.56,,,1744.4,,,,,1552.52,,
2451874,69548,38390,239535,786361,5587,7213,1,58,240048,13,37.96,43.65,18.33,85.78,238.29,493.48,567.45,7.62,85.78,152.51,160.13,-340.97
2451874,69548,15032,239535,786361,5587,7213,1,328,240048,15,66.29,99.43,51.7,0.0,775.5,994.35,1491.45,31.02,0.0,775.5,806.52,-218.85
2451874,69548,31580,239535,,,7213,1,,240048,,,,,0.0,,,,0.0,0.0,,0.0,
2451874,69548,46700,239535,786361,5587,7213,1,132,240048,83,29.75,57.41,44.77,0.0,3715.91,2469.25,4765.03,222.95,0.0,3715.91,3938.86,1246.66
2451874,69548,22196,239535,786361,5587,7213,1,101,240048,78,96.49,183.33,155.83,0.0,12154.74,7526.22,14299.74,243.09,0.0,12154.74,12397.83,4628.52
2451874,69548,41773,239535,786361,5587,7213,1,377,240048,34,13.25,20.53,13.13,0.0,446.42,450.5,698.02,17.85,0.0,446.42,464.27,-4.08
2451874,69548,4550,239535,786361,5587,7213,1,301,240048,68,39.95,48.73,40.44,0.0,2749.92,2716.6,3313.64,137.49,0.0,2749.92,2887.41,33.32
2451874,69548,14647,239535,786361,5587,7213,1,159,240048,14,26.4,49.36,44.42,0.0,621.88,369.6,691.04,37.31,0.0,621.88,659.19,252.28
2451874,69548,33161,239535,786361,5587,7213,1,96,240048,65,38.44,41.51,26.56,0.0,1726.4,2498.6,2698.15,17.26,0.0,1726.4,1743.66,-772.2
2451874,69548,17977,239535,786361,5587,7213,1,244,240048,43,64.1,114.09,55.9,0.0,2403.7,2756.3,4905.87,144.22,0.0,2403.7,2547.92,-352.6
2452277,63675,46677,67682,1101197,2112,30627,8,333,240049,27,58.85,110.04,77.02,0.0,2079.54,1588.95,2971.08,187.15,0.0,2079.54,2266.69,490.59
2452277,63675,47424,67682,1101197,2112,30627,8,321,240049,47,26.8,47.43,36.99,0.0,1738.53,1259.6,2229.21,69.54,0.0,1738.53,1808.07,478.93
2452277,63675,19933,67682,1101197,2112,30627,8,194,240049,14,18.68,36.98,34.39,0.0,481.46,261.52,517.72,19.25,0.0,481.46,500.71,219.94
2452277,63675,32757,67682,1101197,2112,30627,8,354,240049,40,24.72,32.13,14.45,0.0,578.0,988.8,1285.2,23.12,0.0,578.0,601.12,-410.8
2452277,63675,27199,67682,1101197,2112,30627,8,116,240049,50,90.45,160.09,51.22,384.15,2561.0,4522.5,8004.5,87.07,384.15,2176.85,2263.92,-2345.65
2452277,63675,7062,67682,1101197,2112,30627,8,10,240049,43,19.08,20.79,4.57,0.0,196.51,820.44,893.97,5.89,0.0,196.51,202.4,-623.93
2452277,63675,15774,67682,1101197,2112,30627,8,247,240049,76,28.69,43.89,19.75,0.0,1501.0,2180.44,3335.64,15.01,0.0,1501.0,1516.01,-679.44
2452277,63675,43033,67682,1101197,2112,30627,8,94,240049,73,98.96,153.38,33.74,0.0,2463.02,7224.08,11196.74,98.52,0.0,2463.02,2561.54,-4761.06
2452277,63675,2088,67682,1101197,2112,30627,8,363,240049,72,65.71,97.9,85.17,0.0,6132.24,4731.12,7048.8,490.57,0.0,6132.24,6622.81,1401.12
2452277,63675,49269,67682,1101197,2112,30627,8,38,240049,88,52.01,59.81,8.97,694.63,789.36,4576.88,5263.28,0.0,694.63,94.73,94.73,-4482.15
2452277,63675,11149,67682,1101197,2112,30627,8,341,240049,48,98.23,129.66,124.47,0.0,5974.56,4715.04,6223.68,119.49,0.0,5974.56,6094.05,1259.52
2452277,63675,40056,67682,1101197,2112,30627,8,9,240049,2,96.16,119.23,8.34,15.67,16.68,192.32,238.46,0.01,15.67,1.01,1.02,-191.31
2451773,54175,18602,227302,1755677,5699,124474,13,337,240050,13,46.76,69.67,51.55,0.0,670.15,607.88,905.71,33.5,0.0,670.15,703.65,62.27
2451773,54175,44645,227302,1755677,5699,124474,13,177,240050,35,54.01,85.87,74.7,0.0,2614.5,1890.35,3005.45,235.3,0.0,2614.5,2849.8,724.15
2451773,54175,34981,227302,1755677,5699,124474,13,19,240050,5,57.05,111.24,26.69,40.03,133.45,285.25,556.2,2.8,40.03,93.42,96.22,-191.83
2451773,54175,35639,227302,1755677,5699,124474,13,51,240050,33,37.66,65.9,19.77,0.0,652.41,1242.78,2174.7,45.66,0.0,652.41,698.07,-590.37
2451773,54175,10669,227302,1755677,5699,124474,13,382,240050,88,9.05,16.29,9.61,0.0,845.68,796.4,1433.52,16.91,0.0,845.68,862.59,49.28
2451773,54175,35288,227302,1755677,5699,124474,13,57,240050,17,58.8,63.5,0.0,0.0,0.0,999.6,1079.5,0.0,0.0,0.0,0.0,-999.6
2451773,54175,27967,227302,1755677,5699,124474,13,113,240050,90,19.48,27.46,2.19,0.0,197.1,1753.2,2471.4,11.82,0.0,197.1,208.92,-1556.1
,54175,30659,227302,1755677,5699,,13,131,240050,,20.41,30.61,,,,632.71,948.91,,,,,202.12
2451773,54175,4021,227302,1755677,5699,124474,13,43,240050,11,16.2,23.97,23.01,0.0,253.11,178.2,263.67,22.77,0.0,253.11,275.88,74.91
2451773,54175,23921,227302,1755677,5699,124474,13,59,240050,37,27.66,36.78,27.95,268.87,1034.15,1023.42,1360.86,53.56,268.87,765.28,818.84,-258.14
2451052,,48817,,,2239,85962,,169,240051,,51.12,93.54,49.57,,,4038.48,7389.66,0.0,,,,-122.45
2451052,66860,41317,208546,1266916,2239,85962,44,279,240051,41,40.46,51.38,44.18,0.0,1811.38,1658.86,2106.58,0.0,0.0,1811.38,1811.38,152.52
2451052,66860,18985,208546,1266916,2239,85962,44,96,240051,98,7.33,7.62,7.31,0.0,716.38,718.34,746.76,57.31,0.0,716.38,773.69,-1.96
2451052,66860,22438,208546,1266916,2239,85962,44,183,240051,15,15.87,26.5,19.87,0.0,298.05,238.05,397.5,26.82,0.0,298.05,324.87,60.0
2451052,66860,6421,208546,1266916,2239,85962,44,145,240051,30,67.12,67.79,4.74,0.0,142.2,2013.6,2033.7,11.37,0.0,142.2,153.57,-1871.4
2451052,66860,2440,208546,1266916,2239,85962,44,345,240051,7,90.96,151.9,12.15,0.0,85.05,636.72,1063.3,7.65,0.0,85.05,92.7,-551.67
2451052,66860,22994,208546,1266916,2239,85962,44,339,240051,37,19.83,21.61,19.23,0.0,711.51,733.71,799.57,28.46,0.0,711.51,739.97,-22.2
2451052,66860,21847,208546,1266916,2239,85962,44,331,240051,73,52.71,91.18,91.18,0.0,6656.14,3847.83,6656.14,133.12,0.0,6656.14,6789.26,2808.31
2451052,66860,27236,208546,1266916,2239,85962,44,242,240051,34,58.62,94.37,90.59,0.0,3080.06,1993.08,3208.58,154.0,0.0,3080.06,3234.06,1086.98
2451052,66860,29818,208546,1266916,2239,85962,44,8,240051,34,21.01,38.23,2.67,0.0,90.78,714.34,1299.82,6.35,0.0,90.78,97.13,-623.56
2451052,66860,10705,208546,1266916,2239,85962,44,127,240051,25,98.5,176.31,49.36,0.0,1234.0,2462.5,4407.75,86.38,0.0,1234.0,1320.38,-1228.5
2451133,53801,52189,254655,1375981,6354,42280,50,273,240052,21,80.08,157.75,108.84,0.0,2285.64,1681.68,3312.75,182.85,0.0,2285.64,2468.49,603.96
2451133,53801,7141,254655,1375981,6354,42280,50,14,240052,11,67.14,90.63,36.25,0.0,398.75,738.54,996.93,23.92,0.0,398.75,422.67,-339.79
2451133,53801,50476,254655,1375981,6354,42280,50,186,240052,79,25.25,26.76,21.67,0.0,1711.93,1994.75,2114.04,51.35,0.0,1711.93,1763.28,-282.82
2451133,53801,19567,254655,1375981,6354,42280,50,227,240052,28,37.33,71.3,36.36,0.0,1018.08,1045.24,1996.4,50.9,0.0,1018.08,1068.98,-27.16
2451133,53801,24992,254655,1375981,6354,42280,50,259,240052,10,4.08,4.61,2.16,0.0,21.6,40.8,46.1,1.51,0.0,21.6,23.11,-19.2
2451133,53801,30943,254655,1375981,6354,42280,50,81,240052,78,58.63,114.32,75.45,0.0,5885.1,4573.14,8916.96,470.8,0.0,5885.1,6355.9,1311.96
2451133,53801,5774,254655,1375981,,42280,,183,240052,,47.55,,,,2637.72,,5496.44,,,2637.72,2848.73,
2451133,53801,17629,254655,1375981,6354,42280,50,176,240052,30,17.14,31.02,5.89,0.0,176.7,514.2,930.6,14.13,0.0,176.7,190.83,-337.5
2451133,53801,44563,254655,1375981,6354,42280,50,17,240052,93,82.0,94.3,39.6,0.0,3682.8,7626.0,8769.9,147.31,0.0,3682.8,3830.11,-3943.2
2451133,53801,18943,254655,1375981,6354,42280,50,115,240052,66,94.43,171.86,92.8,0.0,6124.8,6232.38,11342.76,122.49,0.0,6124.8,6247.29,-107.58
2451133,53801,17476,254655,1375981,6354,42280,50,261,240052,79,99.64,127.53,105.84,0.0,8361.36,7871.56,10074.87,752.52,0.0,8361.36,9113.88,489.8
,53801,238,,1375981,6354,42280,50,,240052,78,66.01,,,,4258.02,5148.78,9679.02,212.9,,4258.02,4470.92,
2451133,53801,10069,254655,1375981,6354,42280,50,22,240052,52,2.4,2.66,1.4,0.0,72.8,124.8,138.32,4.36,0.0,72.8,77.16,-52.0
2451133,53801,21250,254655,1375981,6354,42280,50,176,240052,15,76.59,131.73,3.95,0.0,59.25,1148.85,1975.95,4.74,0.0,59.25,63.99,-1089.6
2451133,53801,29035,254655,1375981,6354,42280,50,161,240052,5,59.28,65.2,13.04,0.0,65.2,296.4,326.0,0.65,0.0,65.2,65.85,-231.2
2450993,56500,11200,13305,941620,5782,115544,8,349,240053,84,41.08,63.26,37.95,0.0,3187.8,3450.72,5313.84,127.51,0.0,3187.8,3315.31,-262.92
2450993,,30025,,,,115544,,,240053,,50.53,67.2,49.05,,4463.55,,6115.2,267.81,,4463.55,,
2450993,56500,6746,13305,941620,5782,115544,8,104,240053,19,52.94,94.76,48.32,0.0,918.08,1005.86,1800.44,64.26,0.0,918.08,982.34,-87.78
2450993,56500,42190,13305,941620,5782,115544,8,366,240053,86,44.96,57.09,27.97,0.0,2405.42,3866.56,4909.74,24.05,0.0,2405.42,2429.47,-1461.14
2450993,56500,1406,13305,941620,5782,115544,8,80,240053,7,75.18,127.8,52.39,0.0,366.73,526.26,894.6,25.67,0.0,366.73,392.4,-159.53
2450993,56500,21518,13305,941620,5782,115544,8,7,240053,12,76.94,89.25,72.29,0.0,867.48,923.28,1071.0,52.04,0.0,867.48,919.52,-55.8
2450993,56500,24182,13305,941620,5782,115544,8,47,240053,78,12.7,13.84,3.18,0.0,248.04,990.6,1079.52,4.96,0.0,248.04,253.0,-742.56
2450993,56500,458,13305,941620,5782,115544,8,386,240053,7,97.46,138.39,42.9,0.0,300.3,682.22,968.73,21.02,0.0,300.3,321.32,-381.92
2450993,56500,46400,13305,941620,5782,115544,8,132,240053,41,40.95,52.41,38.25,0.0,1568.25,1678.95,2148.81,62.73,0.0,1568.25,1630.98,-110.7
,,32722,,,,,8,,240053,70,37.61,,,0.0,0.0,,3948.7,0.0,0.0,,0.0,
2450993,56500,27337,13305,941620,5782,115544,8,328,240053,12,13.43,26.32,25.26,0.0,303.12,161.16,315.84,3.03,0.0,303.12,306.15,141.96
2450993,56500,10760,13305,941620,5782,115544,8,79,240053,57,65.79,111.84,12.3,210.33,701.1,3750.03,6374.88,9.81,210.33,490.77,500.58,-3259.26
2450993,56500,34531,13305,941620,5782,115544,8,218,240053,24,52.17,63.64,49.63,0.0,1191.12,1252.08,1527.36,59.55,0.0,1191.12,1250.67,-60.96
2451814,30791,14305,,,1130,,52,377,240054,11,,,,,,,64.24,,,,4.44,-28.38
2451814,30791,24799,62739,1745158,1130,6349,52,64,240054,44,63.72,65.63,17.72,475.6,779.68,2803.68,2887.72,21.28,475.6,304.08,325.36,-2499.6
2451814,30791,22358,62739,1745158,1130,6349,52,121,240054,26,78.62,127.36,115.89,0.0,3013.14,2044.12,3311.36,120.52,0.0,3013.14,3133.66,969.02
2451814,30791,34447,62739,1745158,1130,6349,52,92,240054,100,98.98,191.03,9.55,0.0,955.0,9898.0,19103.0,0.0,0.0,955.0,955.0,-8943.0
2451814,30791,33457,62739,1745158,1130,6349,52,352,240054,99,86.28,95.77,30.64,0.0,3033.36,8541.72,9481.23,273.0,0.0,3033.36,3306.36,-5508.36
2451814,30791,937,62739,1745158,1130,6349,52,154,240054,47,68.32,118.87,34.47,0.0,1620.09,3211.04,5586.89,81.0,0.0,1620.09,1701.09,-1590.95
2451814,30791,49733,62739,1745158,1130,6349,52,203,240054,68,98.38,123.95,74.37,0.0,5057.16,6689.84,8428.6,404.57,0.0,5057.16,5461.73,-1632.68
2451814,30791,3769,62739,1745158,1130,6349,52,373,240054,92,95.17,124.67,0.0,0.0,0.0,8755.64,11469.64,0.0,0.0,0.0,0.0,-8755.64
2451814,30791,41366,62739,1745158,1130,6349,52,205,240054,38,78.41,105.85,104.79,0.0,3982.02,2979.58,4022.3,238.92,0.0,3982.02,4220.94,1002.44
2451814,30791,26828,62739,1745158,1130,6349,52,216,240054,12,70.38,131.61,78.96,0.0,947.52,844.56,1579.32,56.85,0.0,947.52,1004.37,102.96
2451723,46296,30014,116036,1577789,6142,113648,13,236,240055,21,31.0,53.32,51.18,0.0,1074.78,651.0,1119.72,42.99,0.0,1074.78,1117.77,423.78
2451723,46296,1393,116036,1577789,6142,113648,13,129,240055,34,57.34,105.5,69.63,1254.73,2367.42,1949.56,3587.0,100.14,1254.73,1112.69,1212.83,-836.87
2451723,46296,20533,116036,1577789,6142,113648,13,309,240055,21,45.13,82.58,39.63,491.01,832.23,947.73,1734.18,17.06,491.01,341.22,358.28,-606.51
,,33349,,1577789,6142,,13,,240055,39,,149.37,,0.0,3378.57,,,33.78,0.0,3378.57,3412.35,30.42
2451723,46296,18098,116036,1577789,6142,113648,13,273,240055,56,41.79,78.98,5.52,0.0,309.12,2340.24,4422.88,6.18,0.0,309.12,315.3,-2031.12
